range_size_pct,orb_body_ratio,orb_upper_wick_ratio,orb_lower_wick_ratio,gap_pct,orb_volume,volume_ratio,day_of_week,signal_encoded,ticker_encoded,date,ticker,signal,label
1.4724,0.4988,0.4092,0.092,-0.1006,0.0,0.0,2,0,2,2026-02-11,TCS.NS,SELL,TARGET
1.4986,0.7897,0.2103,0.0,-0.0994,0.0,0.0,3,1,4,2026-02-12,ICICIBANK.NS,BUY,TIME
2.694,0.5771,0.125,0.2979,-2.8824,584719.0,0.5627,3,0,1,2026-02-12,INFY.NS,SELL,TIME
0.7662,0.3839,0.3839,0.2321,0.0477,0.0,0.0,3,0,0,2026-02-12,RELIANCE.NS,SELL,TARGET
3.3966,0.7709,0.0,0.2291,-1.2521,236459.0,0.6692,3,0,2,2026-02-12,TCS.NS,SELL,TIME
3.112,0.2136,0.5825,0.2039,-6.7124,0.0,0.0,4,1,1,2026-02-13,INFY.NS,BUY,TARGET
1.2221,0.76,0.2229,0.0171,-0.2278,0.0,0.0,4,0,0,2026-02-13,RELIANCE.NS,SELL,TIME
1.6288,0.5571,0.4429,0.0,-5.5,0.0,0.0,4,1,2,2026-02-13,TCS.NS,BUY,TARGET
2.1677,0.9375,0.0,0.0625,-0.0111,0.0,0.0,0,1,3,2026-02-16,HDFCBANK.NS,BUY,TIME
3.0408,0.8438,0.1305,0.0256,-0.073,0.0,0.0,1,1,1,2026-02-17,INFY.NS,BUY,TIME
0.7757,0.7902,0.0909,0.1189,0.4817,0.0,0.0,3,0,3,2026-02-19,HDFCBANK.NS,SELL,TARGET
0.5061,0.8592,0.0845,0.0563,0.0923,0.0,0.0,3,0,4,2026-02-19,ICICIBANK.NS,SELL,TARGET
0.9656,0.9855,0.0145,0.0,0.1041,0.0,0.0,3,0,0,2026-02-19,RELIANCE.NS,SELL,TARGET
0.7337,0.125,0.6442,0.2308,0.1563,0.0,0.0,4,1,0,2026-02-20,RELIANCE.NS,BUY,TIME
1.7004,0.7478,0.0531,0.1991,-0.1479,0.0,0.0,0,0,1,2026-02-23,INFY.NS,SELL,TIME
1.1144,0.2517,0.5705,0.1779,0.0559,0.0,0.0,0,0,2,2026-02-23,TCS.NS,SELL,TIME
0.5757,0.8208,0.1321,0.0472,0.1678,0.0,0.0,1,0,3,2026-02-24,HDFCBANK.NS,SELL,TARGET
0.4378,0.1803,0.623,0.1967,-0.2359,0.0,0.0,1,0,4,2026-02-24,ICICIBANK.NS,SELL,TARGET
1.5582,0.603,0.2211,0.1759,-2.6657,0.0,0.0,1,0,1,2026-02-24,INFY.NS,SELL,TIME
2.4757,0.8451,0.0,0.1549,-1.1215,0.0,0.0,1,0,2,2026-02-24,TCS.NS,SELL,TIME
0.7343,0.2381,0.5238,0.2381,0.2095,0.0,0.0,2,0,0,2026-02-25,RELIANCE.NS,SELL,TARGET
0.7179,0.3769,0.0769,0.5462,0.4408,0.0,0.0,3,0,3,2026-02-26,HDFCBANK.NS,SELL,TARGET
0.7227,0.8372,0.0775,0.0853,0.2678,0.0,0.0,4,0,3,2026-02-27,HDFCBANK.NS,SELL,TIME
0.5236,0.9041,0.0548,0.0411,-0.2776,0.0,0.0,4,0,4,2026-02-27,ICICIBANK.NS,SELL,TARGET
2.5031,0.7178,0.2607,0.0215,2.7498,0.0,0.0,4,0,1,2026-02-27,INFY.NS,SELL,TIME
1.3017,0.8667,0.0725,0.0609,1.2838,0.0,0.0,4,0,2,2026-02-27,TCS.NS,SELL,TIME
